douyu(ljk播放器),#genre#
沁阳文化旅游,http://live.qinyangtv.com:82/channel2/sd/live.m3u8zhend
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8zhend
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8zhend
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8zhend
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8zhend
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8zhend
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8zhend
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8zhend
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8zhend
汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8zhend
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8zhend
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8zhend
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8zhend
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8zhend
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8zhend
滑县快乐3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8zhend
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8zhend
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8zhend
禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8zhend
陕西,#genre#
陕西,http://39.135.32.6:6610/000000001000/SD-4000k-576P-shanxi1stv/1.m3u8IASHttpSessionId=OTTzshanxid
西安新闻综,http://stream2.xiancity.cn/xatv1/sd/live.m3u8zshanxid
西安白鸽,http://stream2.xiancity.cn/xatv2/sd/live.m3u8zshanxid
西安影院,http://stream2.xiancity.cn/xatv4/sd/live.m3u8zshanxid
西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8zshanxid
宝鸡新闻综合,http://live.tvbaoji.com:9600/live/live2/800K/tzwj_video.m3u8auth=855832649489747@6346@61F67E9317723A9A2760B896A213349B;{User-Agent@0151zshanxid}
汉中综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226331/index.m3u8zshanxid
榆林一套,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226377/index.m3u8zshanxid
商洛电视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8zshanxid
黑龙江,#genre#
黑龙江,http://39.135.32.10:6610/000000001000/HD-8000k-1080P-heilongjiangstv/1.m3u8IASHttpSessionId=OTTzheild
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8zheild
黑龙江文体,http://39.134.65.145/PLTV/88888888/224/3221226012/1.m3u8zheild
黑龙江文体,http://39.134.65.151/PLTV/88888888/224/3221225965/1.m3u8zheild
黑龙江新闻法治,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8zheild
黑龙江新闻法治,http://39.134.65.149/PLTV/88888888/224/3221225992/1.m3u8zheild
黑龙江新闻法治,http://39.134.65.151/PLTV/88888888/224/3221225992/1.m3u8zheild
黑龙江公共农业,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8zheild
黑龙江公共农业,http://39.134.65.147/PLTV/88888888/224/3221225998/1.m3u8zheild
黑龙江公共农业,http://39.134.65.151/PLTV/88888888/224/3221225998/1.m3u8zheild
黑龙江影,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8zheild
黑龙江影,http://39.134.65.145/PLTV/88888888/224/3221225971/1.m3u8zheild
黑龙江影,http://39.134.65.151/PLTV/88888888/224/3221225971/1.m3u8zheild
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8zheild
黑龙江都市,http://39.134.65.145/PLTV/88888888/224/3221225990/1.m3u8zheild
黑龙江都市,http://39.134.65.151/PLTV/88888888/224/3221225990/1.m3u8zheild
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8zheild
哈尔滨新闻综合,http://39.134.65.151/PLTV/88888888/224/3221225684/1.m3u8zheild
哈尔滨影,http://stream.hrbtv.net/yspd/sd/live.m3u8zheild
哈尔滨影,http://39.134.65.151/PLTV/88888888/224/3221225700/1.m3u8zheild
哈尔滨影,http://39.134.65.149/PLTV/88888888/224/3221225700/1.m3u8zheild
哈尔滨资讯,http://39.134.65.149/PLTV/88888888/224/3221225697/1.m3u8zheild
哈尔滨资讯,http://39.134.65.151/PLTV/88888888/224/3221225697/1.m3u8zheild
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8zheild
哈尔滨生活,http://39.134.65.151/PLTV/88888888/224/3221225698/1.m3u8zheild
哈尔滨生活,http://39.134.65.149/PLTV/88888888/224/3221225698/1.m3u8zheild
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8zheild
哈尔滨娱乐,http://39.134.65.151/PLTV/88888888/224/3221225699/1.m3u8
哈尔滨娱乐,http://39.134.65.149/PLTV/88888888/224/3221225699/1.m3u8zheild
大庆新闻综合,http://39.134.65.151/PLTV/88888888/224/3221225736/1.m3u8zheild
大庆新闻综合,http://39.134.65.149/PLTV/88888888/224/3221225736/1.m3u8zheild
大庆公共,http://39.134.65.149/PLTV/88888888/224/3221225734/1.m3u8zheild
大庆公共,http://39.134.65.151/PLTV/88888888/224/3221225734/1.m3u8zheild
伊春综合,http://live.yichuntv.com/e5d7b4b95cf849d79fa3964431dca1f3/h264_800k_ts/index.m3u8type=flv2hls_m3u8zheild
伊春公共,http://live.yichuntv.com/1501fae792774811b2cd1366a078e666/h264_800k_ts/index.m3u8type=flv2hls_m3u8zheild
鹤岗新闻综合,http://39.134.65.149/PLTV/88888888/224/3221225785/1.m3u8zheild
鹤岗新闻综合,http://39.134.65.151/PLTV/88888888/224/3221225785/1.m3u8zheild
鹤岗新闻综合,http://39.134.65.141/PLTV/88888888/224/3221225785/1.m3u8zheild
鹤岗新闻综合,http://39.134.65.145/PLTV/88888888/224/3221225785/1.m3u8zheild
鹤岗新闻综合,http://39.134.65.143/PLTV/88888888/224/3221225785/1.m3u8zheild
鹤岗公共频道,http://39.134.65.151/PLTV/88888888/224/3221225787/1.m3u8zheild
鹤岗公共频道,http://39.134.65.149/PLTV/88888888/224/3221225787/1.m3u8zheild
鹤岗公共频道,http://39.134.65.145/PLTV/88888888/224/3221225787/1.m3u8zheild
七台河新闻综合,http://39.134.65.149/PLTV/88888888/224/3221225783/1.m3u8zheild
七台河新闻综合,http://39.134.65.151/PLTV/88888888/224/3221225783/1.m3u8zheild
七台河公共,http://39.134.65.149/PLTV/88888888/224/3221225800/1.m3u8zheild
佳木斯新闻综合,http://39.134.65.151/PLTV/88888888/224/3221225993/1.m3u8zheild
佳木斯新闻综合,http://39.134.65.149/PLTV/88888888/224/3221225993/1.m3u8zheild
萝北综合,http://juyunlive.juyun.tv/live/65887157.m3u8zheild
富裕综合,http://221.209.44.174:1980/hls/1001.m3u8zheild
甘南县综合,http://player.juyun.tv/camera/65362146.m3u8zheild
辽宁,#genre#
辽宁,http://39.135.32.10:6610/000000001000/HD-8000k-1080P-liaoningstv/1.m3u8IASHttpSessionId=OTTzliaond
丹东新闻综合,http://pili-live-hdl.zhdd.tianma3600.com/zhddgbds/dspd1.m3u8zliaond
朝阳新闻综合,https://play.cytv01.cygbdst.com/live/cyxwtv.m3u8zliaond
朝阳教育,https://play.cytv01.cygbdst.com/live/jypdtv.m3u8zliaond
辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8zliaond
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8zliaond
辽宁教育青少,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8zliaond
内蒙古,#genre#
内蒙古,http://39.135.32.10:6610/000000001000/SD-4000k-576P-neimenggustv/1.m3u8IASHttpSessionId=OTTzneimd
呼和浩特新闻综合,http://cdnpull.0471tv.org.cn/live/test1.m3u8zneimd
呼和浩特都市生活,http://cdnpull.0471tv.org.cn/live/test2.m3u8zneimd
呼和浩特影娱乐,http://cdnpull.0471tv.org.cn/live/test.m3u8zneimd
鄂尔多斯新闻综合,http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8zneimd
鄂尔多斯经济服务,http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8zneimd
鄂尔多斯城市生活,http://live.erdszs.org.cn/lsdream/726npBZ/1000/live.m3u8zneimd
鄂尔多斯蒙语综合,http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8zneimd
乌兰察布新闻综合,http://pluslive.wrbtv.cn/xwzh/sd/live.m3u8zneimd
乌兰察布经济生活,http://pluslive.wrbtv.cn/wrbtv1/sd/live.m3u8zneimd
乌兰察布生活,http://pluslive.wrbtv.cn/wrbtv3/sd/live.m3u8zneimd
伊金霍洛新闻,rtmp://cms-play.yjhlnews.cn/live/vediozneimd
库伦旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161942247484390.m3u8zneimd
奈曼旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161888593025926.m3u8zneimd
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8zneimd
鄂托克前旗电视台,http://livehqy.chinamcache.com/live/hqyzb01.m3u8zneimd
鄂温克电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live162700604855057.m3u8zneimd
新疆,#genre#
新疆,http://39.135.32.10:6610/000000001000/SD-4000k-576P-xinjiangstv/1.m3u8IASHttpSessionId=OTTzxinjd
兵团卫视,http://39.135.32.10:6610/000000001000/SD-4000k-576P-bingtuanstv/1.m3u8IASHttpSessionId=OTTzxinjd
乌鲁木齐影,http://202.107.188.139:5002/utv3_hdgq.m3u8token=guoziyunzxinjd
乌鲁木齐影,http://202.107.188.139:5002/utv3_hdcq.m3u8token=guoziyunzxinjd
乌鲁木齐影,http://202.107.188.139:5002/utv3_hdbq.m3u8token=guoziyunzxinjd
乌鲁木齐文体娱乐,http://202.107.188.139:5002/utv5_hdgq.m3u8token=guoziyunzxinjd
乌鲁木齐文体娱乐,http://202.107.188.139:5002/utv5_hdcq.m3u8token=guoziyunzxinjd
乌鲁木齐文体娱乐,http://202.107.188.139:5002/utv5_hdbq.m3u8token=guoziyunzxinjd
乌鲁木齐妇女儿童,http://202.107.188.139:5002/utv6_hdgq.m3u8token=guoziyunzxinjd
乌鲁木齐妇女儿童,http://202.107.188.139:5002/utv6_hdcq.m3u8token=guoziyunzxinjd
乌鲁木齐妇女儿童,http://202.107.188.139:5002/utv6_hdbq.m3u8token=guoziyunzxinjd
昌吉综合,rtmp://222.80.229.110:1935/hls/Trz2Tl9Wgzxinjd
昌吉城市生活,rtmp://222.80.229.110:1935/hls/VnF60xlZRzxinjd
哈密一套,http://stream.hmgbtv.com/hm1/hd/live.m3u8zxinjd
哈密二套,http://stream.hmgbtv.com/hm2/hd/live.m3u8zxinjd
哈密三套,http://stream.hmgbtv.com/hm3/hd/live.m3u8zxinjd
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8zxinjd
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8zxinjd
伊犁哈萨克,http://202.107.188.139:5002/yili3_hdgq.m3u8token=guoziyunzxinjd
伊犁哈萨克,http://202.107.188.139:5002/yili3_hdcq-1.m3u8token=guoziyunzxinjd
伊犁哈萨克,http://202.107.188.139:5002/yili3_hdbq.m3u8token=guoziyunzxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8zxinjd
伊犁经济法制,http://202.107.188.139:5002/yili4_hdgq.m3u8token=guoziyunzxinjd
伊犁经济法制,http://202.107.188.139:5002/yili4_hdcq-1.m3u8token=guoziyunzxinjd
伊犁经济法制,http://202.107.188.139:5002/yili4_hdbq.m3u8token=guoziyunzxinjd
和田汉语综合,http://202.107.188.139:5002/hetiankzkt1_hdcq.m3u8token=guoziyunzxinjd
和田维语综合,http://202.107.188.139:5002/hetiankzkt2_hdcq.m3u8token=guoziyunzxinjd
巴州维吾尔语,http://202.107.188.139:5002/bazhou3_hdgq.m3u8token=guoziyunzxinjd
巴州维吾尔语,http://202.107.188.139:5002/bazhou3_hdcq-1.m3u8token=guoziyunzxinjd
巴州教育,http://202.107.188.139:5002/bazhou4_hdgq.m3u8token=guoziyunzxinjd
巴州教育,http://202.107.188.139:5002/bazhou4_hdcq-1.m3u8token=guoziyunzxinjd
库车一套,http://202.107.188.139:5002/kuche1_hdgq.m3u8token=guoziyunzxinjd
温宿一套,http://202.107.188.139:5002/wensu1_hdbq.m3u8token=guoziyunzxinjd
裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8zxinjd
裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8zxinjd
库尔勒一套,http://202.107.188.139:5002/kuerle1_hdgq.m3u8token=guoziyunzxinjd
库尔勒二套,http://202.107.188.139:5002/kuerle2_hdcq.m3u8token=guoziyunzxinjd
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8zxinjd
兵团四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8zxinjd
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8zxinjd
兵团八师石河子影文体,http://202.107.188.141:5002/shiheziyinshiwenti_hdgq.m3u8token=guoziyunzxinjd
兵团八师石河子影文体,http://202.107.188.139:5002/shiheziyinshiwenti_hdcq.m3u8token=guoziyunzxinjd
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8zxinjd
兵团十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8zxinjd
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8zxinjd
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8zxinjd
伊宁汉语综合,http://222.81.61.37:9898/out_1/index.m3u8zxinjd
伊宁维吾尔语,http://222.81.61.37:9898/out_2/index.m3u8zxinjd
昭苏哈语,http://p4.weizan.cn/922798105/014770838249882543/live.m3u8zxinjd
昭苏汉语,http://p4.weizan.cn/922798105/668907141897737665/live.m3u8zxinjd
霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8zxinjd
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8zxinjd
青海,#genre#
青海,http://39.135.32.10:6610/000000001000/SD-4000k-576P-qinghaistv/1.m3u8IASHttpSessionId=OTTzqinghd
安多卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226195/index.m3u8zqinghd
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8zqinghd
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8zqinghd
玉树新闻,http://stream.ysbtv.net/1/sd/live.m3u8zqinghd
海南州藏语,http://live.hnzzzzzdst.com/channel1/sd/live.m3u8zqinghd
海西州综合,http://stream.haixitv.cn/1/sd/live.m3u8zqinghd
黄南州综合,http://111.12.218.74:8081/live/ch0.m3u8zqinghd
湟源综合,http://livecdn.dmqhyadmin.com/hls/xjhuangyuan.m3u8zqinghd
德令哈综合,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8zqinghd
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8zqinghd
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8zqinghd
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8zqinghd
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8zqinghd
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8zqinghd
宁夏,#genre#
宁夏,http://39.135.32.10:6610/000000001000/SD-4000k-576P-ningxiastv/1.m3u8IASHttpSessionId=OTTzningxd
宁夏公共,http://livepgc.cmc.ningxiahuangheyun.com/pgc/041867befe3dde090202f620ade5b87c.m3u8txSecret=39373ebcf0d57da2477968efb258e2b7&txTime=6235C9B6;{User-Agent@0151zningxd}
宁夏经济,http://livepgc.cmc.ningxiahuangheyun.com/pgc/10717759047cafd37fd87caa5883e9c2.m3u8txSecret=6a3918f766d0ff625282376ffee72687&txTime=6235C9C1;{User-Agent@0151zningxd}
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8zningxd
海南,#genre#
海南,http://39.135.32.10:6610/000000001000/lvyoustv/1.m3u8IASHttpSessionId=OTTzhaind
三沙卫视,http://pull2.ssws.tv/live/SswsTV20210803.m3u8zhaind
中国交通海南,http://tv.lanjingfm.com/cctbn/hainan.m3u8zhaind
吉林,#genre#
吉林,http://39.135.32.10:6610/000000001000/jilinstv/1.m3u8IASHttpSessionId=OTTzjild
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8zjild
吉林都市,http://stream1.jlntv.cn/dspd/sd/live.m3u8zjild
吉林生活,http://stream1.jlntv.cn/shpd/sd/live.m3u8zjild
吉林影院,http://stream1.jlntv.cn/yspd/sd/live.m3u8zjild
吉林乡村,http://stream1.jlntv.cn/xcpd/sd/live.m3u8zjild
吉林公共,http://stream1.jlntv.cn/ggpd/sd/live.m3u8zjild
吉林7频道,http://stream1.jlntv.cn/fzpd/sd/live.m3u8zjild
东北戏曲频道,http://stream1.jlntv.cn/dbxq/playlist.m3u8_upt=b234e6c41620650518zjild
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8zjild
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8zjild
延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8zjild
白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8zjild
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8zjild
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8zjild
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8zjild
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8zjild
长白朝语,http://player2.juyun.tv/tv/11344136.m3u8zjild
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8zjild
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8zjild
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8zjild
梅河口综合,http://stream4.jlntv.cn/mhk/sd/live.m3u8zjild
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8zjild
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8zjild
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8zjild
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8zjild
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8zjild
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8zjild
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8zjild
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8zjild
河北,#genre#
河北,http://39.135.32.10:6610/000000001000/SD-4000k-576P-hebeistv/1.m3u8IASHttpSessionId=OTTzhebd
河北都市,https://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8zhebd
河北经济生活,http://live2.plus.hebtv.com/jjshx/hd/live.m3u8zhebd
河北影剧,http://live6.plus.hebtv.com/hbysx/hd/live.m3u8zhebd
河北影剧,https://jwplay.hebyun.com.cn/live/hbystv/1500k/tzwj_video.m3u8zhebd
河北公共,http://live7.plus.hebtv.com/hbggx/hd/live.m3u8zhebd
河北农民,https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8zhebd
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8zhebd
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8zhebd
邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸公共频道,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8zhebd
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8zhebd
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8zhebd
邯郸科技教育,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8zhebd
衡水公共频道,http://hls.hsrtv.cn/hls/hstv2.m3u8zhebd
衡水公共频道,rtmp://hls.hsrtv.cn/hls/hstv2
邢台综合频道,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8zhebd
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8zhebd
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8zhebd
昌黎综合频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8zhebd
昌黎综合频道,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8zhebd
涿州新闻频道,http://121.18.115.162:8082/live/ch3.m3u8zhebd
涿州生活频道,http://121.18.115.162:8082/live/ch4.m3u8zhebd
滦平新闻频道,https://live.lpxrmtzx.com/live/wh.m3u8zhebd
滦平新闻频道,rtmp://live.lpxrmtzx.com/live/whzhebd
天津,#genre#
天津,http://39.135.32.24:6610/000000001000/1000000001000000831/1.m3u8xtkgztianjd
宁河新闻,http://wshls.live.migucloud.com:80/live/RQXD0636_C0/playlist.m3u8ztianjd
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8ztianjd
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8ztianjd
滨海影院,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8ztianjd
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8ztianjd
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8ztianjd
西赞藏,#genre#
西赞藏,http://39.135.32.10:6610/000000001000/xizangstv/1.m3u8IASHttpSessionId=OTTzxicd
西赞藏语,http://39.135.32.6:6610/PLTV/77777777/224/3221225828/index.m3u8servicetype=1&IASHttpSessionId=OTTzxicd
西赞藏影文化,rtmp://113.62.170.99:1935/live/tvchannel2zxicd
世界,#genre#
亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8zshijd
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8zshijd
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8zshijd
CGTN法语,https://news.cgtn.com/resource/live/french/cgtn-f.m3u8zshijd
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8zshijd
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8zshijd
CGTN西语,https://news.cgtn.com/resource/live/espanol/cgtn-e.m3u8zshijd
CGTN纪录,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8zshijd
NHK·华语,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8zshijd
NHK·国际,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8zshijd
CGTN Documentary,https://livedoc.cgtn.com/500d/prog_index.m3u8zshijd
CGTN Русский,http://liveru.cgtn.com/1000r/prog_index.m3u8zshijd
CGTN阿拉伯语,http://livear.cgtn.com/1000a/prog_index.m3u8zshijd
CGTN拉丁美洲,http://livees.cgtn.com/1000e/prog_index.m3u8zshijd
CGTN美国,http://live.cgtn.com/1000/prog_index.m3u8zshijd
CGTN(Opt_1),http://live.cgtn.com/500/prog_index.m3u8zshijd
Channel News Asia,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8zshijd
韩国BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8zshijd
韩国TBS,http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8zshijd
BloombergTV+2,https://liveprodusphoenixeast.akamaized.net/USPhx-HD/Channel-TX-USPhx-AWS-virginia-1/Source-USPhx-16k-1-s6lk2-BP-07-02-81ykIWnsMsg_live.m3u8zshijd
f时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8zshijd
f时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8zshijd
NASA Public Channel,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8zshijd
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8zshijd
半岛电视,https://live-hls-aje-ak.getaj.net/AJE/01.m3u8zshijd
半岛电视,https://live-hls-web-aje.getaj.net/AJE/02.m3u8zshijd
